cruise_velocity_m_s,trial,completed_duration_s,waypoints_completed,laps_completed,success,cross_track_rmse_m,altitude_rmse_m,airspeed_rmse_m_s,mean_airspeed_m_s,minimum_altitude_m,mean_throttle,mass_kg,cla,cd0,thrust_max_n,initial_speed_m_s,initial_heading_rad
3.5,2,60.0,15,3.75,0,3.0866578616517493,0.44812446528205635,1.4779786822671397,4.886224306147186,1.9145341779861058,0.33334380797713054,0.06428724157605824,4.1638551873761624,0.06636539174031647,0.3114338956812706,4.134814580815061,1.44120695245206
3.5,3,60.0,15,3.75,0,3.0044129649960807,0.4388851854953482,1.3780386476802928,4.774750079013511,1.908439844003636,0.32555945795030555,0.06268446121923109,4.336350357380637,0.05515479194800862,0.2820106664684216,4.17178330111812,1.4246835883790174
3.5,4,60.0,15,3.75,0,3.0754163518695776,0.4506623842588697,1.4616780970494763,4.864329780339296,1.9139291055588228,0.32325201993326524,0.06381785595855352,4.180630719342732,0.059804869770326875,0.30111774343157194,3.8014708311273617,1.422012753510219
3.5,5,60.0,15,3.75,0,2.916730527280181,0.43302357111471085,1.286654021053118,4.678346080804133,1.9259952732751608,0.3189389831868356,0.0624217189570092,4.63370430103694,0.06530633920429904,0.3086503437550528,3.8808036451019428,1.390010992718187
3.5,6,60.0,15,3.75,0,3.0910695220999647,0.45657631387009173,1.480784896350224,4.880614446811907,1.8942070873292118,0.3264619091045839,0.06515637336675334,4.342580092232875,0.056498397403540186,0.2971682681197388,4.097035513386014,1.428497097086861
3.5,7,60.0,15,3.75,0,3.096800533444855,0.47678895305154023,1.5030805619607017,4.899024666526712,1.9029661706147587,0.3368433532339722,0.06848455963844179,4.77649654918772,0.05932978830249504,0.3102436540079281,3.701137032373826,1.4134153665088793
3.5,8,60.0,15,3.75,0,2.9408367757085347,0.4386291626842739,1.3192523182122446,4.709322223599836,1.9047070125592467,0.32551027127523474,0.06372026305176655,4.744203806428032,0.06066278485949688,0.2990022401977588,3.930524520257145,1.4696048105776907
3.5,9,60.0,15,3.75,0,2.9621793529584073,0.4486144763419889,1.3372140088820073,4.725307034281984,1.9053391548009513,0.3109590218052067,0.06338676526046816,4.647285473614353,0.060382690645530375,0.31000871341251496,3.9854069611494864,1.4516963615488432
3.5,10,60.0,15,3.75,0,3.0773531898773805,0.4852582687694023,1.6149604238888795,5.018285032173943,1.87000384473052,0.29650700308952177,0.06627358933048151,3.9902737615486155,0.052649665041493834,0.32157783887484226,4.188552246593023,1.4280565011100315
3.5,11,60.0,15,3.75,0,3.0668636030438727,0.4480897148371591,1.4512674234697072,4.852604586462614,1.910703798203157,0.3505455417640999,0.06592790622121616,4.548088603371248,0.06045684138226205,0.2898650662349152,4.103410585085613,1.4522301712184607
